Unnamed: 0,Crop,N,P,K,pH,rainfall,temperature,Season,Crop_Family
58662,sunflower,50,60,30,5.5,157.31,25.83333333,Zaid,Asteraceae
60296,soyabean,20,60,20,5.46,235.4251,26.64666667,Kharif,Fabaceae
18685,rice,80,40,40,5.34,840.46,33.58333333,Kharif,Poaceae
56236,rice,80,40,40,5.42,288.3,25.46,Kharif,Poaceae
51378,maize,80,40,20,5.38,1246.715,22.6,Kharif,Poaceae
84311,wheat,60,30,30,6.12,75.32,22.676,Rabi,Poaceae
89751,rapeseed,50,40,20,5.14,167.38,23.56,Rabi,Brassicaceae
34150,ragi,50,40,20,5.62,1246.715,22.6,Kharif,Poaceae
41350,sunflower,50,60,30,5.64,840.46,33.58333333,Zaid,Asteraceae
59680,soyabean,20,60,20,5.38,1011.49,30.43,Kharif,Fabaceae
70286,horsegram,20,60,20,5.88,1110.78,25.66666667,Kharif,Fabaceae
67550,potato,180,60,90,5.1,207.55,26.43333333,Rabi,Solanaceae
6925,soyabean,20,60,20,5.38,1246.715,22.6,Kharif,Fabaceae
23910,rapeseed,50,40,20,4.94,75.32,22.676,Rabi,Brassicaceae
90378,potato,180,60,90,4.92,556.2,28.54545455,Rabi,Solanaceae
55758,moong,20,40,20,5.6,131.18,23.13333333,Zaid,Fabaceae
32941,coriander,10,20,20,6.58,1026.64,29.18636364,Rabi,Apiaceae
32090,sweetpotato,90,20,120,5.14,2169.32,23.73636364,Rabi,Convolvulaceae
58709,jowar,80,40,40,5.42,199.2125,21.3,Kharif,Poaceae
76628,rice,80,40,40,5.32,770.44,28.68,Kharif,Poaceae
93728,rapeseed,50,40,20,4.94,87.2,23.106,Rabi,Brassicaceae
71789,ragi,50,40,20,5.68,840.46,33.58333333,Kharif,Poaceae
84888,sweetpotato,90,20,120,4.96,579.75,34.01,Rabi,Convolvulaceae
50205,coriander,10,20,20,6.32,1299.26,26.51818182,Rabi,Apiaceae
48361,rice,80,40,40,5.56,1110.78,25.66666667,Kharif,Poaceae
40333,moong,20,40,20,5.62,654.34,29.26666667,Zaid,Fabaceae
98279,horsegram,20,60,20,5.9,297.66,29.56666667,Kharif,Fabaceae
65741,sunflower,50,60,30,5.44,199.2125,21.3,Zaid,Asteraceae
87533,onion,120,60,65,5.82,157.31,25.83333333,Rabi,Amaryllidaceae
59915,moong,20,40,20,5.56,1011.49,30.43,Zaid,Fabaceae
42714,sunflower,50,60,30,5.42,199.2125,21.3,Zaid,Asteraceae
12469,wheat,60,30,30,6.3,15.34,27.276,Rabi,Poaceae
17172,wheat,60,30,30,6.4,75.32,22.676,Rabi,Poaceae
77307,rapeseed,50,40,20,4.96,75.32,22.676,Rabi,Brassicaceae
35679,coriander,10,20,20,6.54,1111.68,28.64818182,Rabi,Apiaceae
77128,moong,20,40,20,5.58,34.81,34.66666667,Zaid,Fabaceae
31470,horsegram,20,60,20,5.96,654.34,29.26666667,Kharif,Fabaceae
84369,sweetpotato,90,20,120,5.16,579.75,34.01,Rabi,Convolvulaceae
41675,wheat,60,30,30,6.6,94.02,22.38,Rabi,Poaceae
38819,potato,180,60,90,4.86,689.88,29.03727273,Rabi,Solanaceae
76798,sunflower,50,60,30,5.5,34.81,34.66666667,Zaid,Asteraceae
35616,coriander,10,20,20,6.32,1111.68,28.64818182,Rabi,Apiaceae
76305,moong,20,40,20,5.68,884.5,27.65454545,Zaid,Fabaceae
95569,rice,80,40,40,5.66,157.31,25.83333333,Kharif,Poaceae
575,onion,120,60,65,5.9,2169.32,23.73636364,Rabi,Amaryllidaceae
80345,soyabean,20,60,20,5.58,664.94,22.03333333,Kharif,Fabaceae
1572,ragi,50,40,20,5.6,1246.715,22.6,Kharif,Poaceae
8020,rice,80,40,40,5.44,37.09,27.96666667,Kharif,Poaceae
47737,onion,120,60,65,6.14,34.81,34.66666667,Rabi,Amaryllidaceae
86149,sweetpotato,90,20,120,5.02,2169.32,23.73636364,Rabi,Convolvulaceae
43842,tomato,100,40,90,6.02,1111.68,28.64818182,Zaid,Solanaceae
73894,rice,80,40,40,5.6,330.0,29.33333333,Kharif,Poaceae
27581,rice,80,40,40,5.66,1997.12,27.0,Kharif,Poaceae
84235,garlic,50,10,60,5.42,75.32,22.676,Rabi,Amaryllidaceae
76080,rice,80,40,40,5.62,1875.6,20.1,Kharif,Poaceae
20070,jowar,80,40,40,5.58,1246.715,22.6,Kharif,Poaceae
46299,wheat,60,30,30,6.8,19.38,22.766,Rabi,Poaceae
1230,rice,80,40,40,5.42,98.98,34.92333333,Kharif,Poaceae
35113,ladyfinger,80,10,40,6.62,1111.68,28.64818182,Zaid,Malvaceae
10926,horsegram,20,60,20,5.84,152.54,22.28,Kharif,Fabaceae
14555,jowar,80,40,40,5.46,70.11,25.6,Kharif,Poaceae
70431,wheat,60,30,30,6.5,152.54,22.28,Rabi,Poaceae
89273,sunflower,50,60,30,5.34,607.48,26.36666667,Zaid,Asteraceae
50992,moong,20,40,20,5.34,1246.715,22.6,Zaid,Fabaceae
57362,coriander,10,20,20,6.52,1026.64,29.18636364,Rabi,Apiaceae
64117,moong,20,40,20,5.52,98.98,34.92333333,Zaid,Fabaceae
12621,maize,80,40,20,5.38,331.88,35.34666667,Kharif,Poaceae
17052,maize,80,40,20,5.58,579.75,34.01,Kharif,Poaceae
23751,moong,20,40,20,5.52,579.75,34.01,Zaid,Fabaceae
27715,rice,80,40,40,5.5,1011.49,30.43,Kharif,Poaceae
5040,rice,80,40,40,5.54,1712.66,11.2,Kharif,Poaceae
68100,barley,70,40,45,5.62,19.38,22.766,Rabi,Poaceae
23515,moong,20,40,20,5.4,75.32,22.676,Zaid,Fabaceae
21915,rice,80,40,40,5.5,167.38,23.56,Kharif,Poaceae
73037,soyabean,20,60,20,5.68,1246.715,22.6,Kharif,Fabaceae
46087,barley,70,40,45,5.58,19.38,22.766,Rabi,Poaceae
11863,maize,80,40,20,5.56,840.46,33.58333333,Kharif,Poaceae
42116,rice,80,40,40,5.38,331.88,35.34666667,Kharif,Poaceae
52450,jowar,80,40,40,5.4,607.48,26.36666667,Kharif,Poaceae
22138,garlic,50,10,60,5.62,1426.3,26.73636364,Rabi,Amaryllidaceae
99051,potato,180,60,90,5.04,75.32,22.676,Rabi,Solanaceae
10324,rapeseed,50,40,20,5.18,75.32,22.676,Rabi,Brassicaceae
63586,rice,80,40,40,5.4,1712.66,11.2,Kharif,Poaceae
8285,rice,80,40,40,5.54,167.38,23.56,Kharif,Poaceae
47349,moong,20,40,20,5.46,579.75,34.01,Zaid,Fabaceae
45367,rapeseed,50,40,20,4.94,167.38,23.56,Rabi,Brassicaceae
44618,wheat,60,30,30,6.3,70.11,25.6,Rabi,Poaceae
99626,moong,20,40,20,5.68,182.5,29.2,Zaid,Fabaceae
25620,rice,80,40,40,5.48,840.46,33.58333333,Kharif,Poaceae
278,onion,120,60,65,5.84,2169.32,23.73636364,Rabi,Amaryllidaceae
19767,barley,70,40,45,5.38,41.3,21.704,Rabi,Poaceae
93766,maize,80,40,20,5.66,87.2,23.106,Kharif,Poaceae
61395,sweetpotato,90,20,120,5.12,884.5,27.65454545,Rabi,Convolvulaceae
64424,maize,80,40,20,5.34,98.98,34.92333333,Kharif,Poaceae
6234,garlic,50,10,60,5.34,810.26,29.95636364,Rabi,Amaryllidaceae
17906,onion,120,60,65,6.06,654.34,29.26666667,Rabi,Amaryllidaceae
69897,rice,80,40,40,5.32,579.75,34.01,Kharif,Poaceae
74880,wheat,60,30,30,7.0,70.11,25.6,Rabi,Poaceae
47416,barley,70,40,45,5.32,75.32,22.676,Rabi,Poaceae
83776,maize,80,40,20,5.5,884.5,27.65454545,Kharif,Poaceae
45446,rice,80,40,40,5.4,1145.22,28.5,Kharif,Poaceae
4891,moong,20,40,20,5.52,654.34,29.26666667,Zaid,Fabaceae
58377,rice,80,40,40,5.46,976.06,25.66666667,Kharif,Poaceae
32927,horsegram,20,60,20,6.02,840.46,33.58333333,Kharif,Fabaceae
29718,onion,120,60,65,5.84,556.2,28.54545455,Rabi,Amaryllidaceae
65387,wheat,60,30,30,6.5,122.42,18.58,Rabi,Poaceae
24445,rice,80,40,40,5.4,182.5,29.2,Kharif,Poaceae
85313,barley,70,40,45,5.58,169.82,14.6,Rabi,Poaceae
79243,moong,20,40,20,5.36,98.98,34.92333333,Zaid,Fabaceae
55462,onion,120,60,65,5.82,689.88,29.03727273,Rabi,Amaryllidaceae
43535,sweetpotato,90,20,120,5.1,1111.68,28.64818182,Rabi,Convolvulaceae
82196,rice,80,40,40,5.5,607.48,26.36666667,Kharif,Poaceae
2104,maize,80,40,20,5.58,1011.49,30.43,Kharif,Poaceae
98323,moong,20,40,20,5.44,98.94,25.574,Zaid,Fabaceae
41035,moong,20,40,20,5.42,840.46,33.58333333,Zaid,Fabaceae
8700,horsegram,20,60,20,5.92,167.38,23.56,Kharif,Fabaceae
21004,rapeseed,50,40,20,5.02,73.47,23.562,Rabi,Brassicaceae
92728,horsegram,20,60,20,6.12,152.54,22.28,Kharif,Fabaceae
50923,jowar,80,40,40,5.44,199.2125,21.3,Kharif,Poaceae
89577,ragi,50,40,20,5.44,207.55,26.43333333,Kharif,Poaceae
17840,rice,80,40,40,5.5,654.34,29.26666667,Kharif,Poaceae
77389,rapeseed,50,40,20,5.16,75.32,22.676,Rabi,Brassicaceae
30939,maize,80,40,20,5.66,75.32,22.676,Kharif,Poaceae
55394,onion,120,60,65,5.82,689.88,29.03727273,Rabi,Amaryllidaceae
89380,maize,80,40,20,5.6,607.48,26.36666667,Kharif,Poaceae
25174,sweetpotato,90,20,120,5.12,2169.32,23.73636364,Rabi,Convolvulaceae
75149,ragi,50,40,20,5.52,1145.22,28.5,Kharif,Poaceae
96093,garlic,50,10,60,5.64,1111.68,28.64818182,Rabi,Amaryllidaceae
57393,maize,80,40,20,5.64,98.98,34.92333333,Kharif,Poaceae
12036,maize,80,40,20,5.46,98.98,34.92333333,Kharif,Poaceae
928,onion,120,60,65,5.92,1026.64,29.18636364,Rabi,Amaryllidaceae
42934,maize,80,40,20,5.38,199.2125,21.3,Kharif,Poaceae
8638,rice,80,40,40,5.68,113.7,30.26666667,Kharif,Poaceae
2174,wheat,60,30,30,6.12,70.11,25.6,Rabi,Poaceae
1718,horsegram,20,60,20,6.08,199.2125,21.3,Kharif,Fabaceae
15741,rapeseed,50,40,20,5.16,19.38,22.766,Rabi,Brassicaceae
7077,maize,80,40,20,5.34,199.2125,21.3,Kharif,Poaceae
69999,maize,80,40,20,5.44,579.75,34.01,Kharif,Poaceae
81901,potato,180,60,90,4.82,1111.68,28.64818182,Rabi,Solanaceae
54069,jowar,80,40,40,5.4,510.05,33.37333333,Kharif,Poaceae
49026,rice,80,40,40,5.6,1712.66,11.2,Kharif,Poaceae
75658,rice,80,40,40,5.66,411.52,34.73,Kharif,Poaceae
72520,barley,70,40,45,5.62,41.3,21.704,Rabi,Poaceae
54405,maize,80,40,20,5.5,297.66,29.56666667,Kharif,Poaceae
86574,moong,20,40,20,5.38,98.98,34.92333333,Zaid,Fabaceae
53133,coriander,10,20,20,6.6,1426.3,26.73636364,Rabi,Apiaceae
29182,potato,180,60,90,5.1,1426.3,26.73636364,Rabi,Solanaceae
73443,rice,80,40,40,5.36,157.31,25.83333333,Kharif,Poaceae
20775,onion,120,60,65,5.82,1111.68,28.64818182,Rabi,Amaryllidaceae
49883,potato,180,60,90,5.0,1026.64,29.18636364,Rabi,Solanaceae
10723,onion,120,60,65,5.82,689.88,29.03727273,Rabi,Amaryllidaceae
90449,rice,80,40,40,5.54,510.05,33.37333333,Kharif,Poaceae
80782,moong,20,40,20,5.48,199.2125,21.3,Zaid,Fabaceae
69054,moong,20,40,20,5.4,98.94,25.574,Zaid,Fabaceae
12650,onion,120,60,65,6.08,421.14,28.50727273,Rabi,Amaryllidaceae
94358,sweetpotato,90,20,120,5.14,1299.26,26.51818182,Rabi,Convolvulaceae
81834,jowar,80,40,40,5.64,1011.49,30.43,Kharif,Poaceae
17691,rice,80,40,40,5.62,152.54,22.28,Kharif,Poaceae
2280,maize,80,40,20,5.52,607.48,26.36666667,Kharif,Poaceae
2787,ragi,50,40,20,5.36,1145.22,28.5,Kharif,Poaceae
85930,maize,80,40,20,5.48,1712.66,11.2,Kharif,Poaceae
89145,wheat,60,30,30,6.9,70.11,25.6,Rabi,Poaceae
13799,coriander,10,20,20,6.32,1111.68,28.64818182,Rabi,Apiaceae
66426,wheat,60,30,30,6.4,73.47,23.562,Rabi,Poaceae
11250,horsegram,20,60,20,5.84,288.3,25.46,Kharif,Fabaceae
67652,moong,20,40,20,5.56,167.38,23.56,Zaid,Fabaceae
67018,sunflower,50,60,30,5.6,70.11,25.6,Zaid,Asteraceae
10530,maize,80,40,20,5.58,34.81,34.66666667,Kharif,Poaceae
29634,rice,80,40,40,5.64,510.05,33.37333333,Kharif,Poaceae
97753,potato,180,60,90,4.94,556.2,28.54545455,Rabi,Solanaceae
57455,barley,70,40,45,5.62,87.2,23.106,Rabi,Poaceae
17337,wheat,60,30,30,6.5,75.32,22.676,Rabi,Poaceae
63694,sweetpotato,90,20,120,5.0,2169.32,23.73636364,Rabi,Convolvulaceae
79333,barley,70,40,45,5.44,87.2,23.106,Rabi,Poaceae
89870,maize,80,40,20,5.64,1145.22,28.5,Kharif,Poaceae
75032,rice,80,40,40,5.42,235.4251,26.64666667,Kharif,Poaceae
4151,wheat,60,30,30,6.11,75.32,22.676,Rabi,Poaceae
8257,wheat,60,30,30,6.3,70.598,18.92,Rabi,Poaceae
35876,rapeseed,50,40,20,4.88,73.47,23.562,Rabi,Brassicaceae
58189,barley,70,40,45,5.38,240.1,10.38,Rabi,Poaceae
54035,soyabean,20,60,20,5.36,510.05,33.37333333,Kharif,Fabaceae
50180,jowar,80,40,40,5.38,1151.02,28.03333333,Kharif,Poaceae
4103,maize,80,40,20,5.38,579.75,34.01,Kharif,Poaceae
573,rice,80,40,40,5.32,497.88,25.03333333,Kharif,Poaceae
83080,rice,80,40,40,5.48,411.52,34.73,Kharif,Poaceae
13768,jowar,80,40,40,5.44,73.47,23.562,Kharif,Poaceae
46019,moong,20,40,20,5.54,510.05,33.37333333,Zaid,Fabaceae
38781,rice,80,40,40,5.5,579.75,34.01,Kharif,Poaceae
50404,potato,180,60,90,5.06,810.26,29.95636364,Rabi,Solanaceae
49006,rice,80,40,40,5.52,1712.66,11.2,Kharif,Poaceae
48999,maize,80,40,20,5.6,1712.66,11.2,Kharif,Poaceae
28441,jowar,80,40,40,5.42,607.48,26.36666667,Kharif,Poaceae
28945,moong,20,40,20,5.34,1145.22,28.5,Zaid,Fabaceae
96514,rice,80,40,40,5.6,1011.49,30.43,Kharif,Poaceae
77902,rice,80,40,40,5.64,182.5,29.2,Kharif,Poaceae
14317,wheat,60,30,30,6.5,70.11,25.6,Rabi,Poaceae
27466,horsegram,20,60,20,6.1,199.2125,21.3,Kharif,Fabaceae
57969,rapeseed,50,40,20,5.06,15.34,27.276,Rabi,Brassicaceae
30598,wheat,60,30,30,6.6,75.32,22.676,Rabi,Poaceae
36048,rice,80,40,40,5.44,37.09,27.96666667,Kharif,Poaceae
24788,maize,80,40,20,5.66,654.34,29.26666667,Kharif,Poaceae
51685,onion,120,60,65,6.1,1111.68,28.64818182,Rabi,Amaryllidaceae
78383,maize,80,40,20,5.34,654.34,29.26666667,Kharif,Poaceae
97099,rice,80,40,40,5.52,207.55,26.43333333,Kharif,Poaceae
81824,soyabean,20,60,20,5.48,1011.49,30.43,Kharif,Fabaceae
28839,rapeseed,50,40,20,4.9,70.598,18.92,Rabi,Brassicaceae
88871,barley,70,40,45,5.32,1111.68,28.64818182,Rabi,Poaceae
40740,rice,80,40,40,5.68,1543.76,27.33333333,Kharif,Poaceae
80898,wheat,60,30,30,6.1,199.2125,21.3,Rabi,Poaceae
13108,rice,80,40,40,5.56,199.2125,21.3,Kharif,Poaceae
49928,barley,70,40,45,5.56,87.2,23.106,Rabi,Poaceae
96693,maize,80,40,20,5.32,70.11,25.6,Kharif,Poaceae
57370,maize,80,40,20,5.68,840.46,33.58333333,Kharif,Poaceae
50327,potato,180,60,90,4.9,810.26,29.95636364,Rabi,Solanaceae
47735,maize,80,40,20,5.48,34.81,34.66666667,Kharif,Poaceae
96164,jowar,80,40,40,5.4,1011.49,30.43,Kharif,Poaceae
48221,maize,80,40,20,5.52,34.81,34.66666667,Kharif,Poaceae
71072,rice,80,40,40,5.6,497.88,25.03333333,Kharif,Poaceae
15347,jowar,80,40,40,5.4,1145.22,28.5,Kharif,Poaceae
33507,onion,120,60,65,6.1,421.14,28.50727273,Rabi,Amaryllidaceae
83760,moong,20,40,20,5.44,884.5,27.65454545,Zaid,Fabaceae
16393,rice,80,40,40,5.4,297.66,29.56666667,Kharif,Poaceae
73783,rice,80,40,40,5.5,1997.12,27.0,Kharif,Poaceae
88651,jowar,80,40,40,5.34,73.47,23.562,Kharif,Poaceae
47811,rice,80,40,40,5.52,579.75,34.01,Kharif,Poaceae
78496,potato,180,60,90,5.02,2569.52,4.9,Rabi,Solanaceae
55997,rice,80,40,40,5.68,1166.94,28.33333333,Kharif,Poaceae
55524,rice,80,40,40,5.4,579.75,34.01,Kharif,Poaceae
38354,brinjal,80,15,40,6.64,942.8,28.99454545,Zaid,Solanaceae
92343,soyabean,20,60,20,5.44,1110.78,25.66666667,Kharif,Fabaceae
63334,jowar,80,40,40,5.48,288.3,25.46,Kharif,Poaceae
33836,wheat,60,30,30,6.9,293.36,14.7,Rabi,Poaceae
46036,soyabean,20,60,20,5.54,510.05,33.37333333,Kharif,Fabaceae
114,moong,20,40,20,5.68,288.3,25.46,Zaid,Fabaceae
67578,moong,20,40,20,5.34,207.55,26.43333333,Zaid,Fabaceae
48553,potato,180,60,90,5.04,1501.98,25.81818182,Rabi,Solanaceae
1570,horsegram,20,60,20,5.84,1246.715,22.6,Kharif,Fabaceae
44288,jowar,80,40,40,5.62,73.47,23.562,Kharif,Poaceae
833,jowar,80,40,40,5.38,840.46,33.58333333,Kharif,Poaceae
53200,garlic,50,10,60,5.56,1426.3,26.73636364,Rabi,Amaryllidaceae
71514,garlic,50,10,60,5.52,1026.64,29.18636364,Rabi,Amaryllidaceae
54731,moong,20,40,20,5.5,770.44,28.68,Zaid,Fabaceae
47051,sunflower,50,60,30,5.36,297.66,29.56666667,Zaid,Asteraceae
70493,rice,80,40,40,5.46,1166.94,28.33333333,Kharif,Poaceae
54179,onion,120,60,65,6.08,884.5,27.65454545,Rabi,Amaryllidaceae
12622,moong,20,40,20,5.56,331.88,35.34666667,Zaid,Fabaceae
5998,maize,80,40,20,5.58,98.98,34.92333333,Kharif,Poaceae
82739,maize,80,40,20,5.52,1145.22,28.5,Kharif,Poaceae
2180,rice,80,40,40,5.42,607.48,26.36666667,Kharif,Poaceae
87252,onion,120,60,65,5.92,15.34,27.276,Rabi,Amaryllidaceae
2483,maize,80,40,20,5.48,235.4251,26.64666667,Kharif,Poaceae
53307,rapeseed,50,40,20,4.86,167.38,23.56,Rabi,Brassicaceae
24402,potato,180,60,90,4.86,1110.78,25.66666667,Rabi,Solanaceae
89680,wheat,60,30,30,7.0,113.7,30.26666667,Rabi,Poaceae
81968,onion,120,60,65,5.98,1111.68,28.64818182,Rabi,Amaryllidaceae
88633,sweetpotato,90,20,120,4.98,1111.68,28.64818182,Rabi,Convolvulaceae
46424,sunflower,50,60,30,5.34,297.66,29.56666667,Zaid,Asteraceae
55725,wheat,60,30,30,6.1,169.82,14.6,Rabi,Poaceae
68077,rice,80,40,40,5.64,411.52,34.73,Kharif,Poaceae
56507,maize,80,40,20,5.5,1543.76,27.33333333,Kharif,Poaceae
96715,jowar,80,40,40,5.58,607.48,26.36666667,Kharif,Poaceae
13282,maize,80,40,20,5.58,1246.715,22.6,Kharif,Poaceae
68243,moong,20,40,20,5.44,510.05,33.37333333,Zaid,Fabaceae
67481,maize,80,40,20,5.5,235.4251,26.64666667,Kharif,Poaceae
20258,coriander,10,20,20,6.34,1603.2375,22.89090909,Rabi,Apiaceae
5548,jowar,80,40,40,5.48,840.46,33.58333333,Kharif,Poaceae
28501,wheat,60,30,30,6.6,70.11,25.6,Rabi,Poaceae
49317,sweetpotato,90,20,120,5.1,2169.32,23.73636364,Rabi,Convolvulaceae
59897,onion,120,60,65,6.18,1111.68,28.64818182,Rabi,Amaryllidaceae
57171,maize,80,40,20,5.6,98.98,34.92333333,Kharif,Poaceae
97817,maize,80,40,20,5.68,510.05,33.37333333,Kharif,Poaceae
69848,onion,120,60,65,5.88,75.32,22.676,Rabi,Amaryllidaceae
88941,soyabean,20,60,20,5.52,1111.68,28.64818182,Kharif,Fabaceae
89074,sweetpotato,90,20,120,5.06,1111.68,28.64818182,Rabi,Convolvulaceae
80299,horsegram,20,60,20,6.14,664.94,22.03333333,Kharif,Fabaceae
47741,rice,80,40,40,5.36,579.75,34.01,Kharif,Poaceae
99692,horsegram,20,60,20,6.0,1166.94,28.33333333,Kharif,Fabaceae
84012,maize,80,40,20,5.32,770.44,28.68,Kharif,Poaceae
33214,horsegram,20,60,20,6.08,1151.02,28.03333333,Kharif,Fabaceae
75050,rice,80,40,40,5.38,235.4251,26.64666667,Kharif,Poaceae
16222,onion,120,60,65,6.12,884.5,27.65454545,Rabi,Amaryllidaceae
46520,ladyfinger,80,10,40,6.56,884.5,27.65454545,Zaid,Malvaceae
47099,jowar,80,40,40,5.5,770.44,28.68,Kharif,Poaceae
92220,onion,120,60,65,6.1,75.32,22.676,Rabi,Amaryllidaceae
78808,blackgram,40,60,20,5.18,127.68,20.8,Kharif,Fabaceae
36096,moong,20,40,20,5.66,607.48,26.36666667,Zaid,Fabaceae
23433,maize,80,40,20,5.56,98.94,25.574,Kharif,Poaceae
76315,jowar,80,40,40,5.42,884.5,27.65454545,Kharif,Poaceae
84706,rapeseed,50,40,20,5.06,75.32,22.676,Rabi,Brassicaceae
14406,wheat,60,30,30,6.11,70.11,25.6,Rabi,Poaceae
48427,rice,80,40,40,5.56,152.54,22.28,Kharif,Poaceae
95546,rice,80,40,40,5.38,157.31,25.83333333,Kharif,Poaceae
45514,maize,80,40,20,5.6,1145.22,28.5,Kharif,Poaceae
73385,wheat,60,30,30,6.9,199.2125,21.3,Rabi,Poaceae
70865,sweetpotato,90,20,120,5.18,2169.32,23.73636364,Rabi,Convolvulaceae
39822,rice,80,40,40,5.56,152.54,22.28,Kharif,Poaceae
61764,sweetpotato,90,20,120,4.98,884.5,27.65454545,Rabi,Convolvulaceae
5716,barley,70,40,45,5.42,87.2,23.106,Rabi,Poaceae
10538,rice,80,40,40,5.38,579.75,34.01,Kharif,Poaceae
10849,soyabean,20,60,20,5.48,1166.94,28.33333333,Kharif,Fabaceae
71194,rice,80,40,40,5.38,127.68,20.8,Kharif,Poaceae
79004,maize,80,40,20,5.46,87.2,23.106,Kharif,Poaceae
40211,moong,20,40,20,5.38,654.34,29.26666667,Zaid,Fabaceae
68127,soyabean,20,60,20,5.46,510.05,33.37333333,Kharif,Fabaceae
93520,rice,80,40,40,5.68,497.88,25.03333333,Kharif,Poaceae
43515,potato,180,60,90,4.84,1111.68,28.64818182,Rabi,Solanaceae
94288,rapeseed,50,40,20,4.88,94.02,22.38,Rabi,Brassicaceae
56728,onion,120,60,65,6.02,2169.32,23.73636364,Rabi,Amaryllidaceae
65295,onion,120,60,65,5.96,122.42,18.58,Rabi,Amaryllidaceae
2029,soyabean,20,60,20,5.46,1011.49,30.43,Kharif,Fabaceae
27851,rapeseed,50,40,20,5.12,73.47,23.562,Rabi,Brassicaceae
89739,rice,80,40,40,5.32,167.38,23.56,Kharif,Poaceae
25782,maize,80,40,20,5.5,98.98,34.92333333,Kharif,Poaceae
65186,maize,80,40,20,5.36,664.94,22.03333333,Kharif,Poaceae
66043,horsegram,20,60,20,5.82,1246.715,22.6,Kharif,Fabaceae
25415,potato,180,60,90,4.94,1026.64,29.18636364,Rabi,Solanaceae
96780,soyabean,20,60,20,5.38,607.48,26.36666667,Kharif,Fabaceae
87526,onion,120,60,65,6.1,199.2125,21.3,Rabi,Amaryllidaceae
28951,wheat,60,30,30,6.4,167.38,23.56,Rabi,Poaceae
80912,maize,80,40,20,5.64,1246.715,22.6,Kharif,Poaceae
41761,garlic,50,10,60,5.36,1299.26,26.51818182,Rabi,Amaryllidaceae
42650,horsegram,20,60,20,5.82,1246.715,22.6,Kharif,Fabaceae
64728,rapeseed,50,40,20,5.14,94.02,22.38,Rabi,Brassicaceae
14087,wheat,60,30,30,6.9,73.47,23.562,Rabi,Poaceae
87476,potato,180,60,90,4.84,421.14,28.50727273,Rabi,Solanaceae
73256,ragi,50,40,20,5.54,199.2125,21.3,Kharif,Poaceae
42260,wheat,60,30,30,6.6,240.1,10.38,Rabi,Poaceae
33962,jowar,80,40,40,5.56,157.31,25.83333333,Kharif,Poaceae
74358,potato,180,60,90,5.16,1111.68,28.64818182,Rabi,Solanaceae
29395,coriander,10,20,20,6.68,556.2,28.54545455,Rabi,Apiaceae
17339,rice,80,40,40,5.42,34.81,34.66666667,Kharif,Poaceae
65409,ragi,50,40,20,5.64,976.06,25.66666667,Kharif,Poaceae
19040,sunflower,50,60,30,5.46,840.46,33.58333333,Zaid,Asteraceae
98804,barley,70,40,45,5.48,75.32,22.676,Rabi,Poaceae
58346,rapeseed,50,40,20,5.04,122.42,18.58,Rabi,Brassicaceae
87075,garlic,50,10,60,5.44,1299.26,26.51818182,Rabi,Amaryllidaceae
8665,moong,20,40,20,5.36,113.7,30.26666667,Zaid,Fabaceae
48453,moong,20,40,20,5.52,182.5,29.2,Zaid,Fabaceae
53488,sweetpotato,90,20,120,5.12,1426.3,26.73636364,Rabi,Convolvulaceae
40268,horsegram,20,60,20,6.06,654.34,29.26666667,Kharif,Fabaceae
94773,maize,80,40,20,5.54,664.94,22.03333333,Kharif,Poaceae
72057,moong,20,40,20,5.4,1151.02,28.03333333,Zaid,Fabaceae
97158,horsegram,20,60,20,6.08,207.55,26.43333333,Kharif,Fabaceae
40858,horsegram,20,60,20,5.98,840.46,33.58333333,Kharif,Fabaceae
87711,ragi,50,40,20,5.4,1246.715,22.6,Kharif,Poaceae
98524,onion,120,60,65,5.96,75.32,22.676,Rabi,Amaryllidaceae
98117,horsegram,20,60,20,5.98,297.66,29.56666667,Kharif,Fabaceae
75972,garlic,50,10,60,5.48,556.2,28.54545455,Rabi,Amaryllidaceae
23158,potato,180,60,90,5.1,884.5,27.65454545,Rabi,Solanaceae
28818,potato,180,60,90,5.08,700.241,22.19090909,Rabi,Solanaceae
23529,wheat,60,30,30,7.0,75.32,22.676,Rabi,Poaceae
21456,moong,20,40,20,5.42,607.48,26.36666667,Zaid,Fabaceae
37580,bottlegourd,100,50,50,6.42,884.5,27.65454545,Zaid,Cucurbitaceae
67662,maize,80,40,20,5.48,113.7,30.26666667,Kharif,Poaceae
62608,wheat,60,30,30,6.7,75.32,22.676,Rabi,Poaceae
50275,rice,80,40,40,5.6,1151.02,28.03333333,Kharif,Poaceae
20277,jowar,80,40,40,5.48,157.31,25.83333333,Kharif,Poaceae
2495,rice,80,40,40,5.52,742.0124,24.59818182,Kharif,Poaceae
35067,rapeseed,50,40,20,4.94,73.47,23.562,Rabi,Brassicaceae
24385,garlic,50,10,60,5.4,1411.78,19.94545455,Rabi,Amaryllidaceae
63330,onion,120,60,65,5.94,654.34,29.26666667,Rabi,Amaryllidaceae
46160,maize,80,40,20,5.5,510.05,33.37333333,Kharif,Poaceae
75917,rapeseed,50,40,20,5.04,19.38,22.766,Rabi,Brassicaceae
270,rice,80,40,40,5.52,1543.76,27.33333333,Kharif,Poaceae
18060,potato,180,60,90,4.88,2569.52,4.9,Rabi,Solanaceae
